HITID,index,comment_index,comments,keys,Worker1,Answer1,Worker2,Answer2,Worker3,Answer3,Worker4,Answer4,Worker5,Answer5,Avg,Date
31MCUE39BKMQ4BMDLYDTPL28QDNG3X,458,41,Hi. I have sent 20 for the PICnDuino. Vaiting for some information soon. Can I get order statusinformation so I know when you going to send then out.  Regards Christoffer Sjowall,475864951,A1ZFUBB7KVAT4G,0,A3HW4QDJB63OQ2,0,A3KOVCQYR8K3HY,0,A9K0CV70JWG1W,0,AQR70X1KIOP6B,0,0,2015-06-15 07:53:08 UTC
38G0E1M85M5TL2PRPD8GCVVIQ5VVU9,672,2,"Now that it has been funded, what is the time scale for developing it",724813052,A1V6P1ZE6Q8YEW,0,A32QBXDPHHSTOD,0,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,ANMWPCK7TJMZ8,0,0,2015-06-15 07:56:06 UTC
372AGES0I45T9Z25LYETV55JZHYRX3,926,25,Meant to spell Fritz sorry,1002492289,A1V6P1ZE6Q8YEW,0,A32QBXDPHHSTOD,0,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,AKJ8CNFZH73K6,0,0,2015-06-15 08:00:10 UTC
34HEO7RUG6UHDMUCAOMFBXULYWQARJ,500,14,Ahh I hope I can do Tom Sawyer from Rush on here! D,525102833,A1V6P1ZE6Q8YEW,0,A2RD843ESYKRP2,0,A3HW4QDJB63OQ2,0,AKJ8CNFZH73K6,0,AXMPSUNKUBEIL,0,0,2015-06-15 07:42:17 UTC
3CVBMEMMXBGM5QIB7GY1N2QPAFLH71,853,13,Received my displays today. Please inform as to removal of pressure sensitive tab over flex cablescreen and also the scratched screen protector or is it a filterpolarizer,911626919,A1V6P1ZE6Q8YEW,0,A32QBXDPHHSTOD,1,AKJ8CNFZH73K6,0,AQR70X1KIOP6B,-1,AXMPSUNKUBEIL,0,0,2015-06-15 08:28:11 UTC
3ZUE82NE0A16R8WOMV27YHA75KFF8P,1,0,"Also, have you considered contributing to the official Wikimedia foundations Wikipedia app httpgithub.comwikimediawikipediaiphone httpwikitech.wikimedia.orgviewMobileiPhone",727286,A2BO8M77CS3SGZ,0,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,AKJ8CNFZH73K6,0,AQR70X1KIOP6B,0,0,2015-06-15 07:51:36 UTC
3S8APUMBJXJPT6UVP7MHPJ08DQ0FBO,836,13,Never mind I see the description was changed since I saw it.,895988723,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,0,A32QBXDPHHSTOD,0,A9K0CV70JWG1W,0,AQR70X1KIOP6B,0,0,2015-06-15 07:50:06 UTC
3EN4YVUOUCSCBBJSDT5KTEJSP04JX3,69,9,Hey guys! Just wondering if there are any ship date updates,64961689,A32QBXDPHHSTOD,0,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,AKJ8CNFZH73K6,0,AXMPSUNKUBEIL,0,0,2015-06-15 07:53:45 UTC
3NBFJK3IOHIFQ0FZ4WXLDO0JL4JGOS,312,99,Its now mid November  time for a shipping update for your backers,326901477,A1PE0077HI218F,0,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,0,A9K0CV70JWG1W,0,AKJ8CNFZH73K6,0,0,2015-06-15 08:33:40 UTC
3AA88CN98P3WM0FK0ARYD7QE6VZYKO,429,8,Does that survey mean that the Assembled arm displays are shipping out soon,446106147,A1V6P1ZE6Q8YEW,0,A2RD843ESYKRP2,0,A9K0CV70JWG1W,0,AQR70X1KIOP6B,0,AXMPSUNKUBEIL,0,0,2015-06-15 08:15:39 UTC
3TX9T2ZCB91NMQJ6LACKFPTBZWBZWB,122,24,"Hi guys, if you have problems with the vouchers head on over to httphelp.codeschool.com and let us know, well probably need your account email at the very least to get things fixed up. Adam R",120872390,A16U1L4R6WV5G2,0,A1V6P1ZE6Q8YEW,0,A32QBXDPHHSTOD,0,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,0,2015-06-15 07:39:56 UTC
3JHB4BPSFK93W25753JFAC9WWS6Q9J,958,85,Has anyone else had the blue indicator lights flash on while you had the cover closed and IPad locked My blue lights flash when Im not using my iPad.,1032966918,A1T79J0XQXDDGC,0,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,AKJ8CNFZH73K6,0,ANMWPCK7TJMZ8,0,0,2015-06-15 08:07:48 UTC
38VTL6WC4ADT4HUHTNNSBI7W9545YA,280,177,"dandachi According to your profile you dont live in the United States, so I would suppose you forgot to add the shipping costs. 199 reward tier First 50 Seer99 one screen modulexxshipping The shipping costs will be calculated when you change your pledge amount. You select your country and the website should then list the price of the selected reward tier and the shipping costs, you only need the add the 99 for the screen.",296001801,A1PE0077HI218F,0,A1T79J0XQXDDGC,0,A3HW4QDJB63OQ2,0,A3UWM3KJYEL5XU,0,A9K0CV70JWG1W,0,0,2015-06-15 08:41:08 UTC
3QO7EE372ONMKVK43NXB1I4MKS9QBT,962,8,Feedback needed for the LED Bar n.2,1038610502,A1PE0077HI218F,0,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,0,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,0,2015-06-15 08:41:48 UTC
3D1TUISJWI0OZW5RQ69XX65OI3ZIUZ,205,3,"Greetings, What is your timeline for this project",222739572,A32QBXDPHHSTOD,0,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,AKJ8CNFZH73K6,0,AQR70X1KIOP6B,0,0,2015-06-15 08:02:21 UTC
33BFF6QPI1BM1XCD03HBBOOWK1DW3C,539,57,"Please, feed your Lumia! O",567860416,A1PE0077HI218F,0,A1T79J0XQXDDGC,0,A3Q92WMGIHEPSD,0,A9K0CV70JWG1W,0,ANMWPCK7TJMZ8,0,0,2015-06-15 07:56:27 UTC
3CIS7GGG65JCJR35UNJ6CR7WQARUE1,875,32,"How do i reset the configuration, I seem to have picked 5 megapixel and the system stopped working. Thanks, Roo",932673824,A16U1L4R6WV5G2,0,A1V6P1ZE6Q8YEW,0,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,AKJ8CNFZH73K6,0,0,2015-06-15 08:49:29 UTC
378G7J1SJLYPBVSAPNY7UFSTBQ3WE3,238,260,Darn... I wish people would dig themselves out of the stone age and realize whats best for them. Still a cool product.,251341369,A1PE0077HI218F,0,A1T79J0XQXDDGC,1,A1V6P1ZE6Q8YEW,0,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,-1,0,2015-06-15 08:22:46 UTC
3CZH926SICED2T9QFHSOZN92RX4E4Z,233,47,"Ultradia  thanks for confirmation on Windows 8.1 support, however that doesnt answer my intended question will Windows RT no .exe files and Windows Phone be supported as well Both would require a dedicated Windows app. Thanks!",247967809,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,0,A2RD843ESYKRP2,0,A3UWM3KJYEL5XU,0,AQR70X1KIOP6B,0,0,2015-06-15 08:39:22 UTC
33NKDW9FFXIP3XDM31OY6A6XZGWCXJ,61,4,"Lorene It looks like you can still edit your address after answering the survey. I can edit mine now, although I guess I dont know when they might lock it down.",58966826,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,0,A291KO368YRYCR,0,A3CFNUD7VR2E1E,0,A9K0CV70JWG1W,0,0,2015-06-15 08:15:31 UTC
33N1S8XHHMLULP33OMNZMZ3H3J31ZF,56,130,I have quick question about the science. how long does it take for the body to notice the cooling and start the calorie burning process And Im also curious if you seen that the body adapts to this cooling process at which point you wont see the same results,54399531,A16U1L4R6WV5G2,0,A291KO368YRYCR,0,A2RD843ESYKRP2,0,A3Q92WMGIHEPSD,0,A9K0CV70JWG1W,0,0,2015-06-15 08:06:45 UTC
3WGCNLZJKF8RIOY7W4Y2V7KEF1TD1S,908,71,"Jim Kirk That is a good question. Kickstarters rules for hardware projects only allow for a single quantity backing offer. However, I have seen other projects that seem to violate this policy. Maybe they would allow a double reward since the solution isnt complete if it isnt protecting all doors. I will reply when I hear more from them. Thanks!",974571075,A18JA2145UWXG,0,A1T79J0XQXDDGC,0,A1ZFUBB7KVAT4G,0,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,0,2015-06-15 08:01:12 UTC
3RWSQDNYL9MF6N6BU98D89RTSOSFF6,872,15,"Hi Deepra, Thanks so much for your commentquestions 1. Is Make!Sense mini works with Scratch, Processing, and other programs Mini works with Processing but not Scratch at this time, though we are working on it. I think Max is your better bet. 2. Is there any syllabus or training manual that comes with all the rewards tier If not, could you specify which one dont have In physical book or pdfs Manuals, videos and instructables are coming, this is the reason we are asking for Kickstarter money because as you can see we already have the boards finished and ready to ship. 3. Can Make!Sense maxmini works portable or it must always tether to a laptopcomputer Mini clips into your tablet or phone in the microphone jack, so its not tethered to the computer, but rather plugged into the phone or tablet. 4. Is that many Make!Sense boards necessary in Constructionist Bundle How about a tier with the most minimum Make!Sense boards as needed in accompany training manuals with all sensors We can probably arrange to make a special deal for you with fewer boards and more sensors, but right now the Kickstarter Rewards are fixed. 5. Is Make!Sense use proprietary sensors Or, I can use any off the shelf sensors such as those from generic Arduino kits Off the shelf sensors are fine, but my current boards only function with analog sensors resistance, voltage not digital sensors that send coded data in a data stream. There are plenty of analog sensors to choose from, and I will bundle some nice ones for you. Thanks so much for your interest. Steve Lewis",931356884,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,0,A1ZFUBB7KVAT4G,0,A9K0CV70JWG1W,0,AXMPSUNKUBEIL,0,0,2015-06-15 08:35:36 UTC
3HFWPF5AK9JTUGV4GY7AEZLBEOI3S5,537,0,"Site is down for maintenance today, July 1st. Has it been down since June 11th",563362110,A1PE0077HI218F,1,A1V6P1ZE6Q8YEW,0,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,AQR70X1KIOP6B,-1,0,2015-06-15 08:35:59 UTC
3P7QK0GJ3TL1AALZ7QNDRIDMVPHZ2U,207,103,"Just received my Solarpod today here in Sweden, had to pay taxes and customs 203SEK  24  for it even that it was marked as a gift.  Anyway I have it now... ",224804631,A16U1L4R6WV5G2,-1,A1PE0077HI218F,0,A1T79J0XQXDDGC,0,A3HW4QDJB63OQ2,1,A9K0CV70JWG1W,0,0,2015-06-15 08:29:56 UTC
3P4C70TRMRH7KFC2R4HTL7WPQZEGLB,274,46,Hello MOTA. i left you guys a message and was wondering when i can hear back from you.,289636078,A1T79J0XQXDDGC,0,A32QBXDPHHSTOD,0,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,AQR70X1KIOP6B,0,0,2015-06-15 08:21:33 UTC
3N5YJ55YXG3WYO2KHH5Y2DPBXZ1ANV,474,289,What sort of endurance testing is being done with the Draken to make sure it works for the long haul,497439437,A1V6P1ZE6Q8YEW,0,A32QBXDPHHSTOD,0,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,AXMPSUNKUBEIL,0,0,2015-06-15 07:49:10 UTC
3RSBJ6YZECQ9C0J4TCR3V307KPJFOS,934,15,"Im in no hurry for the board... but, an update would be nice!",1009463663,A2RD843ESYKRP2,0,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,AQR70X1KIOP6B,0,AXMPSUNKUBEIL,0,0,2015-06-15 08:09:35 UTC
33NKDW9FFXIP3XDM31OY6A6XZGVXC3,944,5,"Hi Team A, Whats been happening Were rushing toward Dec, 2014.",1020357088,A1V6P1ZE6Q8YEW,0,A2RD843ESYKRP2,0,A9K0CV70JWG1W,0,AQR70X1KIOP6B,0,AXMPSUNKUBEIL,0,0,2015-06-15 08:08:45 UTC
307FVKVSYRFSTEUGS9EITDHL5A1474,368,118,I would like to get the remote control just in case I leave my phone behind. I dont see the remote as an accessory on the web site. Thanks.,392334469,A1PE0077HI218F,0,A291KO368YRYCR,0,A32QBXDPHHSTOD,0,A9K0CV70JWG1W,0,AQR70X1KIOP6B,0,0,2015-06-15 08:32:41 UTC
3O71U79SRBPUG23EMGCPAYUHEFXMS2,64,8,I had backed but due to money constraints I had to drop my backer level down before the end. Is there a way to get the X PlusOne DIY KIT at or near the KS price still,61895566,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,0,A291KO368YRYCR,0,A3HW4QDJB63OQ2,0,AXMPSUNKUBEIL,0,0,2015-06-15 08:29:23 UTC
34ZTTGSNJXOWB8NQ3F77NT7KF5EQH9,401,9,any idea on when the clipart scanning thingy will be added,419058599,A1V6P1ZE6Q8YEW,0,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,AKJ8CNFZH73K6,0,AXMPSUNKUBEIL,0,0,2015-06-15 08:53:34 UTC
37J05LC5AXJYD5EBMT48Z7G09ITDJW,460,243,My apologies for the delay in responding to your question regarding the purchase of additional Styluses. I wanted to make sure that I would present you with the most accurate information. Please visit httpbit.lyDartAddons for instructions on how to add more Dart Styluses to your order and please do not hesitate to ask if you still have questions.,480081476,A1V6P1ZE6Q8YEW,0,A32QBXDPHHSTOD,0,A3KOVCQYR8K3HY,0,A9K0CV70JWG1W,0,AXMPSUNKUBEIL,0,0,2015-06-15 08:06:15 UTC
3WRAAIUSBJZ1AIGOJNS70FG9ZDAXA1,127,12,Is the plan to keep these available for the long term in some form i.e. 35 years Im planning on introducing these to my lab as a prototyping tool and Id like to know if these are going to be available. Go Olin!,124762527,A1T79J0XQXDDGC,0,A1ZFUBB7KVAT4G,0,A9K0CV70JWG1W,0,AQR70X1KIOP6B,0,AXMPSUNKUBEIL,0,0,2015-06-15 08:37:15 UTC
3QX22DUVOOHA8UKIGBHULLEODJSVMH,181,125,Ive pledged for a pair of WiFi MangoCubes. Is it possible to add on a BLE MangoCubes,198656468,A1T79J0XQXDDGC,0,A1ZFUBB7KVAT4G,0,A32QBXDPHHSTOD,0,A3HW4QDJB63OQ2,0,AKJ8CNFZH73K6,0,0,2015-06-15 07:47:10 UTC
31SIZS5W59F9021TZKJ11X9Q2ECQR6,496,40,What wifi protocol and frequency does it support Also does it support WPA2,522585048,A16U1L4R6WV5G2,0,A1ZFUBB7KVAT4G,0,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,AQR70X1KIOP6B,0,0,2015-06-15 08:12:52 UTC
35F6NGNVM8JCAZ967AFQ1LTDL9HT7O,701,16,Here too. Where is the trax final May is allmost over...,767897310,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,0,A1ZFUBB7KVAT4G,0,ANMWPCK7TJMZ8,0,AQR70X1KIOP6B,0,0,2015-06-15 08:27:59 UTC
3OEWW2KGQJBCEG5826WD73XM8C3ODQ,390,3,Kris Ranes Sorry we dont have data for 3D printing.,407217109,A1PE0077HI218F,0,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,0,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,0,2015-06-15 08:37:34 UTC
3I6NF2WGIGWTIQ9HZH1M4I0S49EG5N,688,49,How easy is it going to be to link it to my PC sorry complete novice here. Do I need to buy a MIDI card for my computer I want to be able to make electronic music with Phenol like you show in the video. Is this something an idiot like me can do,751441237,A1V6P1ZE6Q8YEW,0,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,ANMWPCK7TJMZ8,0,AXMPSUNKUBEIL,0,0,2015-06-15 07:40:20 UTC
359AP8GAGGKVOI7VLOK0CBT9XNH7CJ,894,31,"Hi Jason, probably early next year. Hi Michael, just let us know when you switch and we can change your case order.",960120967,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,0,A32QBXDPHHSTOD,0,A9K0CV70JWG1W,0,AQR70X1KIOP6B,0,0,2015-06-15 08:05:42 UTC
3FCO4VKOZ4DALGR9HFQV2ZTCIZU7EC,928,164,"Hello, Is your product accurate enough Ive got a little difficult to understand how it works, but I hope it can be exactly enough.",1003481542,A1V6P1ZE6Q8YEW,0,A32QBXDPHHSTOD,0,A9K0CV70JWG1W,0,AKJ8CNFZH73K6,0,AXMPSUNKUBEIL,0,0,2015-06-15 07:55:27 UTC
363A7XIFV4M96TBTJ8RPCUJOJ23AVC,557,81,What are the stretch goals if any,589396633,A1T79J0XQXDDGC,0,A2RD843ESYKRP2,0,A32QBXDPHHSTOD,0,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,0,2015-06-15 07:50:03 UTC
341YLJU21IZFFKWP7MZRRNAWZCF2I0,408,16,httpgizmodo.comnikedesignersaysmartymcflyspowerlacesarecoming1523547123,425828491,A32QBXDPHHSTOD,0,A3HW4QDJB63OQ2,0,A3Q92WMGIHEPSD,0,A9K0CV70JWG1W,0,AKJ8CNFZH73K6,0,0,2015-06-15 08:01:10 UTC
39XCQ6V3KY4RLXKBN4S0SRN3AVB56A,169,14,"Whats the final licensing model If I pledge for a single VIPER Supporter, will I be able to use this on other Spark CoresPhotons I already have, or will I need to purchase for each one",185215327,A1T79J0XQXDDGC,0,A2RD843ESYKRP2,0,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,AXMPSUNKUBEIL,0,0,2015-06-15 08:22:35 UTC
3VDVA3ILIDFUU88YYUZA1SNBST9G15,452,55,"Ikawa Regarding Chriss question of roasting in smaller batch, I think it can be done in the app, by letting people create roast profile of different batch size. Even better, allow other users to rate and comment on others roast recipe.",471055882,A1T79J0XQXDDGC,0,A32QBXDPHHSTOD,0,A3Q92WMGIHEPSD,0,A9K0CV70JWG1W,0,AKJ8CNFZH73K6,0,0,2015-06-15 08:01:01 UTC
3UQVX1UPFSH48PF93WALLJA0DIY205,72,3,"Everyone Q Anyone able to share where they have been successful in locating suppliers of the PLA, ABS and other types of pellets needed as raw materials, or empty spools to wind the output onto Id like to line up some suppliers for myself before my unit ships to me in Canada. Im going to start looking for local companies that might be using a lot of filament, to see if I can acquire their empty spools. Im also going to comb for any suppliers who might be recycling plastics in my area to see what quality purity of raw pellets they produce, and their pricing.",67069836,A1V6P1ZE6Q8YEW,0,A1ZFUBB7KVAT4G,0,A2RD843ESYKRP2,0,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,0,2015-06-15 08:02:50 UTC
3IKMEYR0LWV6LFMD7PK343P9RG42KB,647,1,Has conductak been sent out yet Thanks.,701256344,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,0,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,ANMWPCK7TJMZ8,0,0,2015-06-15 08:12:42 UTC
3DA79LNS59VU9G8J5YC0O4HXG7W3TU,565,46,Regarding the Wak app Its just like a regular alarm clock app that works even when underneath the lock screen.,597492517,A1T79J0XQXDDGC,0,A291KO368YRYCR,0,AKJ8CNFZH73K6,0,AQR70X1KIOP6B,0,AXMPSUNKUBEIL,0,0,2015-06-15 07:59:17 UTC
33IXYHIZB5I3ZFU3B39068C47J82ER,984,23,"YoBox labels are made to be selfadhesive. For durability and security reasons, they are not designed to be reusable like PostIt. You can certainly peel off the label from an existing box to reuse them, so long as the NFC RFID andor QR code are not destroyed in the process. Alternatively, you can cut off the entire side of the box with the YoBox label on it and tape that to a new box. However, thats not something we would recommend.",1058069720,A1V6P1ZE6Q8YEW,0,A1ZFUBB7KVAT4G,0,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,AQR70X1KIOP6B,0,0,2015-06-15 08:05:59 UTC
3VGZ74AYTGGEHBIWEROUIO62WQ0GCV,743,676,Will Remee ship earlier than July since it was funded so quickly,817181187,A1T79J0XQXDDGC,0,A1ZFUBB7KVAT4G,0,A291KO368YRYCR,0,A32QBXDPHHSTOD,0,A3HW4QDJB63OQ2,0,0,2015-06-15 08:10:15 UTC
34O39PNDK68MWWZ4G2MB68ERGEBRBV,319,39,Hi GeorgeBogdan I presume from the below comment that youve now posted the single board pledges. I just wondered when Youll be doing the 5 board pledges regards Phil C.,335060498,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,0,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,AKJ8CNFZH73K6,0,0,2015-06-15 08:18:08 UTC
371QPA24C2OYZDU4IUYH0B20INHT1R,447,91,"Hi Jared, shipping is the same no matter where you are located. All USB Meter Pro rewards will be sent out from China. I apologise for the confusion with postage costs.",467724877,A18JA2145UWXG,0,A1T79J0XQXDDGC,0,A32QBXDPHHSTOD,0,AKJ8CNFZH73K6,0,AQR70X1KIOP6B,0,0,2015-06-15 07:45:28 UTC
3L21G7IH47WUGZTYS0LG8SUFXPZY1L,892,12,Lawrence youll have to hit manage pledge and up the dollar amount by 35 or create a second Kickstarter account. Then get with Pete at the end so he knows which rewards youd like. Unfortunately KS doesnt handle multiple pledges by one person very well.,957272836,A32QBXDPHHSTOD,0,A3HW4QDJB63OQ2,0,A3Q92WMGIHEPSD,0,A9K0CV70JWG1W,0,AXMPSUNKUBEIL,0,0,2015-06-15 08:02:00 UTC
3VADEH0UHCX0150REW4HR2OCJK9SP5,133,10,Can Throwaway make it in the final furlong,130710438,A16U1L4R6WV5G2,0,A32QBXDPHHSTOD,0,A9K0CV70JWG1W,0,ANMWPCK7TJMZ8,0,AXMPSUNKUBEIL,0,0,2015-06-15 07:27:35 UTC
3Z3R5YC0P3NPPSOCPTD2PD6UJX0TFS,559,322,Mark Interesting question. Not the same strand of hair but from the same person. We cut strands of hair from our system engineer and we found that human body has an unbelievable quality control on the diameter of hair. The diameter of his hair is about 80 microns.,590488422,A1V6P1ZE6Q8YEW,0,A1ZFUBB7KVAT4G,0,A9K0CV70JWG1W,0,AQR70X1KIOP6B,0,AXMPSUNKUBEIL,0,0,2015-06-15 07:49:04 UTC
34KYK9TV2R8YXBZHVRMGWIJN2GTSBJ,652,9,launch it,707260502,A16U1L4R6WV5G2,0,A1V6P1ZE6Q8YEW,0,A1ZFUBB7KVAT4G,0,A3CFNUD7VR2E1E,0,A3HW4QDJB63OQ2,0,0,2015-06-15 08:24:08 UTC
38XPGNCKHT0U44VCA7HYZRXORS74VV,70,58,Updates I really would like to my my kit before Halloween.,65597458,A1PE0077HI218F,0,A32QBXDPHHSTOD,-1,A3HW4QDJB63OQ2,1,A3Q92WMGIHEPSD,0,A9K0CV70JWG1W,0,0,2015-06-15 08:38:59 UTC
3UEBBGULPFO4P531PY3CU9SW2B7FU5,188,12,Is everything on schedule How are things going,205868039,A18JA2145UWXG,0,A1ZFUBB7KVAT4G,0,A3HW4QDJB63OQ2,0,AKJ8CNFZH73K6,0,AQR70X1KIOP6B,0,0,2015-06-15 08:38:26 UTC
38RHULDV9YF1R0UWL6OYFUQL3JAWIC,335,93,Ok I added 99 to add 3 sensor pack to hub3 sensor combo. Should be enough to cover my parents place,350259914,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,0,A32QBXDPHHSTOD,0,A3KOVCQYR8K3HY,0,A9K0CV70JWG1W,0,0,2015-06-15 08:31:06 UTC
3NZ1E5QA6Z1XR916JV98379VOWM5BV,624,0,Update Please!,677577144,A1V6P1ZE6Q8YEW,0,A32QBXDPHHSTOD,0,A9K0CV70JWG1W,0,AKJ8CNFZH73K6,0,AXMPSUNKUBEIL,0,0,2015-06-15 08:20:41 UTC
